px,pz,theta,vx,vz,theta_dot
-1.498020006005329918e+00,1.042131270607827981e-01,-4.262731121485876379e-02,3.476120467271102271e-02,2.357542165280123239e-02,-3.052158961273889193e-01
-1.497985244800657201e+00,1.042367024824356059e-01,-4.293252711098615587e-02,3.515196744649510402e-02,2.292682664346915727e-02,-2.595098449024403897e-01
-1.497950092833210789e+00,1.042596293090790743e-01,-4.319203695588859360e-02,3.554554283170732742e-02,2.227849424137972462e-02,-2.156237631382839637e-01
-1.497914547290378984e+00,1.042819078033204588e-01,-4.340766071902688039e-02,3.594166441507005982e-02,2.163396204850221924e-02,-1.687690360440726178e-01
-1.497878605625963866e+00,1.043035417653689623e-01,-4.357642975507095007e-02,3.634035947071304756e-02,2.100309327058879141e-02,-1.082184423788009608e-01
-1.497842265266493111e+00,1.043245448586395535e-01,-4.368464819744975053e-02,3.674992455082123910e-02,2.058591888358392991e-02,6.986119398843870787e-02
-1.497805515341942284e+00,1.043451307775231374e-01,-4.361478700346130971e-02,3.715010814244319032e-02,1.993082827352315664e-02,1.762923388531678626e-02
-1.497768365233799859e+00,1.043650616057966579e-01,-4.359715776957599070e-02,3.754993324566403140e-02,1.928220624025525978e-02,-4.180460374134133128e-02
-1.497730815300554186e+00,1.043843438120369144e-01,-4.363896237331733180e-02,3.795260111093720634e-02,1.870245736114224677e-02,-1.630983627966047234e-01
-1.497692862699443239e+00,1.044030462693980588e-01,-4.380206073611393747e-02,3.835381196577723750e-02,1.808048836650500216e-02,-9.943294343570162341e-02
-1.497654508887477531e+00,1.044211267577645624e-01,-4.390149367954963855e-02,3.877784765362733005e-02,1.794502098385485078e-02,1.646668694483476303e-01
-1.497615731039823928e+00,1.044390717787484213e-01,-4.373682681010129109e-02,3.918074633888438824e-02,1.730645860873787634e-02,9.312336762057719930e-02
-1.497576550293485020e+00,1.044563782373571642e-01,-4.364370344248071076e-02,3.958171464296583036e-02,1.665836240012870742e-02,3.968380928812645370e-02
-1.497536968578841998e+00,1.044730365997572907e-01,-4.360401963319258251e-02,3.998194934135909651e-02,1.601304174307817754e-02,-1.467185801136388495e-02
-1.497496986629500704e+00,1.044890496415003672e-01,-4.361869149120394668e-02,4.038266821015159408e-02,1.538716917666186311e-02,-9.246321790504327676e-02
-1.497456603961290655e+00,1.045044368106770316e-01,-4.371115470910898887e-02,4.084192035353539224e-02,1.609928331001549140e-02,3.399396323059356018e-01
-1.497415762040937182e+00,1.045205360939870515e-01,-4.337121507680305466e-02,4.130201894905675269e-02,1.680846382158319649e-02,-9.593317895889097446e-02
-1.497374460021988041e+00,1.045373445578086369e-01,-4.346714825576194347e-02,4.173325889279451417e-02,1.693522747138950790e-02,2.291253909938213984e-01
-1.497332726763095145e+00,1.045542797852800215e-01,-4.323802286476811918e-02,4.213453332022126102e-02,1.635108400869004705e-02,1.112855143667744462e-01
-1.497290592229775008e+00,1.045706308692887082e-01,-4.312673735040134515e-02,4.253105890586643401e-02,1.570612957599106657e-02,5.538689361768572156e-02
-1.497248061170869171e+00,1.045863369988647013e-01,-4.307135045678366081e-02,4.292658667716721388e-02,1.506173191692859736e-02,2.638218624629082298e-03
-1.497205134584191910e+00,1.046013987307816279e-01,-4.306871223815902927e-02,4.332206338339473356e-02,1.442795037159162394e-02,-6.325941609315967329e-02
-1.497161812520808599e+00,1.046158266811532261e-01,-4.313197165425219221e-02,4.373432872508923458e-02,1.418430105112147496e-02,-3.184909923482160399e-01
-1.497118078192083424e+00,1.046300109822043412e-01,-4.345046264660040736e-02,4.413056285356553587e-02,1.355515620750448978e-02,-2.714687387134461227e-01
-1.497073947629229851e+00,1.046435661384118448e-01,-4.372193138531385581e-02,4.452969936787379290e-02,1.292538758138627418e-02,-2.274671453770123752e-01
-1.497029417929861994e+00,1.046564915259932255e-01,-4.394939853069086688e-02,4.493144478904814720e-02,1.229817943585509964e-02,-1.820539864061820334e-01
-1.496984486485072985e+00,1.046687897054290745e-01,-4.413145251709704731e-02,4.533568145299322200e-02,1.168003134290105348e-02,-1.274266480335421725e-01
-1.496939150803620056e+00,1.046804697367719750e-01,-4.425887916513059073e-02,4.574434912009750498e-02,1.112425490313377965e-02,-2.345837964008981591e-02
-1.496893406454499864e+00,1.046915939916751026e-01,-4.428233754477067796e-02,4.615197443312838571e-02,1.051826384376224922e-02,-1.113974200658175012e-01
-1.496847254480066836e+00,1.047021122555188699e-01,-4.439373496483649262e-02,4.656658904086088263e-02,1.006512226247819990e-02,4.453876646753403279e-02
-1.496800687891026049e+00,1.047121773777813514e-01,-4.434919619836896060e-02,4.697428879097876459e-02,9.432811032867407727e-03,-9.308925492972151827e-03
-1.496753713602235081e+00,1.047216101888142209e-01,-4.435850512386193406e-02,4.738230208574249064e-02,8.816794107055195631e-03,-8.317873882293871923e-02
-1.496706331300149406e+00,1.047304269829212736e-01,-4.444168386268487064e-02,4.911744118193557551e-02,3.809740091665490130e-02,1.716542955867297771e+00
-1.496657213858967550e+00,1.047685243838379354e-01,-4.272514090681757415e-02,4.956055689680474718e-02,3.825155867962518053e-02,1.370567474774526007e+00
-1.496607653302070684e+00,1.048067759425175549e-01,-4.135457343204304581e-02,5.000354317655340830e-02,3.880353033371195665e-02,9.648065355366741702e-01
-1.496557649758894160e+00,1.048455794728512663e-01,-4.038976689650636970e-02,5.043525355916565062e-02,3.942682017169681086e-02,5.499940831115409656e-01
-1.496507214505335082e+00,1.048850062930229698e-01,-3.983977281339482618e-02,5.113302738563787336e-02,4.688343013013619720e-02,-4.205130304988453638e-01
-1.496456081477949507e+00,1.049318897231531073e-01,-4.026028584389367004e-02,5.149698541647072803e-02,4.620414112054269801e-02,-3.542135727754202046e-01
-1.496404584492533107e+00,1.049780938642736472e-01,-4.061449941666909341e-02,5.186434458831384181e-02,4.551381475634387608e-02,-3.019532384931967184e-01
-1.496352720147944737e+00,1.050236076790299899e-01,-4.091645265516229146e-02,5.223480228600985154e-02,4.482011523969119116e-02,-2.561054568857492053e-01
-1.496300485345658737e+00,1.050684277942696837e-01,-4.117255811204804244e-02,5.260803213552699142e-02,4.412677908478651601e-02,-2.120053891618861042e-01
-1.496247877313523267e+00,1.051125545733544719e-01,-4.138456350120992694e-02,5.298377219819981609e-02,4.343760470923244132e-02,-1.647587885547066033e-01
-1.496194893541325177e+00,1.051559921780637064e-01,-4.154932228976463554e-02,5.336207500159655115e-02,4.276354274829374108e-02,-1.031226647831745280e-01
-1.496141531466323560e+00,1.051987557208119983e-01,-4.165244495454781259e-02,5.375341628015084527e-02,4.236683842285981355e-02,9.416560215525696109e-02
-1.496087778050043449e+00,1.052411225592348593e-01,-4.155827935239255616e-02,5.413308316173980062e-02,4.166668280135703284e-02,4.030275435785659471e-02
-1.496033644966881626e+00,1.052827892420362121e-01,-4.151797659803469626e-02,5.451202205086850411e-02,4.096968545640351095e-02,-1.487552206718623093e-02
-1.495979132944830647e+00,1.053237589274926139e-01,-4.153285212010188188e-02,5.489154788298131193e-02,4.029567352411859982e-02,-9.598281574416747675e-02
-1.495924241396947574e+00,1.053640546010167350e-01,-4.162883493584604994e-02,5.529525760973800358e-02,4.020033431324043088e-02,1.835285249397891338e-01
-1.495868946139337741e+00,1.054042549353299690e-01,-4.144530641090626161e-02,5.567568148562846569e-02,3.952352523671718437e-02,1.027702512662426182e-01
-1.495813270457852173e+00,1.054437784605666839e-01,-4.134253615964001566e-02,5.605371484560154466e-02,3.882956072802591641e-02,4.791363880921061663e-02
-1.495757216743006657e+00,1.054826080212947076e-01,-4.129462252083080515e-02,5.643089194022032212e-02,3.813758332934302775e-02,-6.234889067935650564e-03
-1.495700785851066472e+00,1.055207456046240444e-01,-4.130085740989874327e-02,5.680831636851463307e-02,3.746218360079413973e-02,-7.985833268119142681e-02
-1.495643977534697910e+00,1.055582077882248337e-01,-4.138071574257993351e-02,6.107603044519278879e-02,1.309257595429877685e-01,1.564431939027331353e+00
-1.495582901504252771e+00,1.056891335477678218e-01,-3.981628380355260038e-02,6.149521646785665457e-02,1.312399616387410206e-01,1.173308795730293230e+00
-1.495521406287784849e+00,1.058203735094065678e-01,-3.864297500782230832e-02,6.191164852310004907e-02,1.318832719575984691e-01,7.406808244336395841e-01
-1.495459494639261644e+00,1.059522567813641625e-01,-3.790229418338866840e-02,6.234094689572455134e-02,1.331770926073467531e-01,2.315971595363518487e-01
-1.495397153692365810e+00,1.060854338739715130e-01,-3.767069702385231894e-02,6.268183580103683927e-02,1.323566711674993013e-01,1.136946842812394526e-01
-1.495334471856564873e+00,1.062177905451390098e-01,-3.755700233957107864e-02,6.301815021460370481e-02,1.314701936724599618e-01,5.694902777317098486e-02
-1.495271453706350284e+00,1.063492607388114713e-01,-3.750005331179790541e-02,6.335350359343018545e-02,1.305851788405806291e-01,2.334900592330060864e-03
-1.495208100202756851e+00,1.064798459176520551e-01,-3.749771841120557586e-02,6.368896298070225725e-02,1.297165561422436997e-01,-6.978312887402489395e-02
-1.495144411239776039e+00,1.066095624737943004e-01,-3.756750154007960224e-02,6.431580320419101604e-02,1.366154767617124011e-01,-1.043156538848357018e+00
-1.495080095436571943e+00,1.067461779505560066e-01,-3.861065807892796048e-02,6.465923755585838151e-02,1.359429694737351868e-01,-8.672048355856983859e-01
-1.495015436199016001e+00,1.068821209200297440e-01,-3.947786291451366170e-02,6.501230774679497837e-02,1.352727961619797914e-01,-6.925734184512568614e-01
-1.494950423891269198e+00,1.070173937161917194e-01,-4.017043633296491639e-02,6.537153417346779072e-02,1.345575080446942406e-01,-5.381153587577924835e-01
-1.494885052357095789e+00,1.071519512242364164e-01,-4.070855169172270943e-02,6.573338713750848106e-02,1.337506043451557325e-01,-4.309313586420133180e-01
-1.494819318969958344e+00,1.072857018285815756e-01,-4.113948305036472380e-02,6.609813978816293789e-02,1.328957532157766797e-01,-3.593206587848464251e-01
-1.494753220830170148e+00,1.074185975817973510e-01,-4.149880370914957317e-02,6.646612374595473050e-02,1.320254945075621522e-01,-3.044389523668459829e-01
-1.494686754706424203e+00,1.075506230763049187e-01,-4.180324266151642237e-02,6.683712810729784681e-02,1.311504836784505856e-01,-2.572178770527629998e-01
-1.494619917578316803e+00,1.076817735599833736e-01,-4.206046053856918321e-02,6.721085457210523861e-02,1.302754063928787953e-01,-2.125263259402234983e-01
-1.494552706723744739e+00,1.078120489663762505e-01,-4.227298686450940701e-02,6.758705334144887722e-02,1.294043694037767256e-01,-1.655471615635270843e-01
-1.494485119670403206e+00,1.079414533357800215e-01,-4.243853402607293546e-02,6.796575155750293751e-02,1.285474299433718159e-01,-1.065688502280102423e-01
-1.494417153918845775e+00,1.080700007657233869e-01,-4.254510287630094284e-02,6.835235245440210439e-02,1.278416269833947960e-01,3.610374109350103500e-02
-1.494348801566391272e+00,1.081978423927067862e-01,-4.250899913520744117e-02,6.873260040883910627e-02,1.269637595654539430e-01,-2.259182069604789844e-02
-1.494280068965982533e+00,1.083248061522722461e-01,-4.253159095590348937e-02,6.911462785156564925e-02,1.261353237752467771e-01,-1.249152841403522035e-01
-1.494210954338131003e+00,1.084509414760474882e-01,-4.265650624004384273e-02,6.949804935332271061e-02,1.253348686863038908e-01,-2.999097824597748985e-02
-1.494141456288777592e+00,1.085762763447337964e-01,-4.268649721828982058e-02,6.988258487285575749e-02,1.245340983298159204e-01,-1.481690896031263582e-01
-1.494071573703904754e+00,1.087008104430636085e-01,-4.283466630789294766e-02,7.026588567784722295e-02,1.236980829105049501e-01,-7.910588565581382070e-02
-1.494001307818226820e+00,1.088245085259741118e-01,-4.291377219354876316e-02,7.083059909165452528e-02,1.270635792980880918e-01,6.301515684898704173e-01
-1.493930477219135078e+00,1.089515721052722041e-01,-4.228362062505889446e-02,7.142418480315354534e-02,1.310771435191794565e-01,-1.113393601733689842e-01
-1.493859053034331863e+00,1.090826492487913801e-01,-4.239495998523226672e-02,7.180733349169200752e-02,1.303231399363566356e-01,1.309081914674184444e-02
-1.493787245700840094e+00,1.092129723887277359e-01,-4.238186916608552290e-02,7.218628754081947430e-02,1.294464420684492689e-01,-5.458465527813327611e-02
-1.493715059413299295e+00,1.093424188307961786e-01,-4.243645382136365662e-02,7.258757901283323377e-02,1.290992425888864703e-01,-3.299576848990916633e-01
-1.493642471834286445e+00,1.094715180733850657e-01,-4.276641150626275117e-02,7.296721606809940253e-02,1.282298845042355584e-01,-2.793942379931336761e-01
-1.493569504618218247e+00,1.095997479578893069e-01,-4.304580574425588557e-02,7.334971620596864028e-02,1.273583692338165207e-01,-2.337573876581411636e-01
-1.493496154902012263e+00,1.097271063271231251e-01,-4.327956313191402837e-02,7.373479706312915938e-02,1.264886823963694562e-01,-1.883902637093096133e-01
-1.493422420104949078e+00,1.098535950095194946e-01,-4.346795339562333632e-02,7.412229751982309101e-02,1.256265195145035984e-01,-1.370477391502768205e-01
-1.493348297807429281e+00,1.099792215290339992e-01,-4.360500113477361328e-02,7.451298357680184725e-02,1.247987681183211489e-01,-5.869789929761685954e-02
-1.493273784823852424e+00,1.101040202971523135e-01,-4.366369903407123221e-02,7.494592646502573619e-02,1.249112183770522827e-01,-4.253890620772907138e-01
-1.493198838897387359e+00,1.102289315155293714e-01,-4.408908809614852514e-02,7.533771443228164111e-02,1.240683686776824918e-01,-3.545139510968227659e-01
-1.493123501182955115e+00,1.103529998842070481e-01,-4.444360204724534524e-02,7.573267699778182815e-02,1.232108472542209759e-01,-2.998875500593200516e-01
-1.493047768505957329e+00,1.104762107314612718e-01,-4.474348959730466840e-02,7.613062174651794023e-02,1.223488776704654002e-01,-2.526367083301872540e-01
-1.492971637884210834e+00,1.105985596091317441e-01,-4.499612630563485510e-02,7.653126228329094893e-02,1.214870653641642873e-01,-2.076378851953269711e-01
-1.492895106621927592e+00,1.107200466744959061e-01,-4.520376419083018543e-02,7.693436812756107579e-02,1.206296973130746297e-01,-1.598600370953012773e-01
-1.492818172253800091e+00,1.108406763718089855e-01,-4.536362422792548921e-02,7.734006058382797422e-02,1.197883329540050945e-01,-9.838738777859455664e-02
-1.492740832193216294e+00,1.109604647047629927e-01,-4.546201161570408156e-02,7.775827794709065655e-02,1.191912310334547059e-01,7.997242880888823235e-02
-1.492663073915269312e+00,1.110796559357964536e-01,-4.538203918689519278e-02,7.816508797373844519e-02,1.183234161531577927e-01,2.530349334305648235e-02
-1.492584908827295553e+00,1.111979793519496107e-01,-4.535673569355213458e-02,7.857157928209798636e-02,1.174643627619222502e-01,-3.773305737265525428e-02
-1.492506337248013404e+00,1.113154437147115261e-01,-4.539446875092478795e-02,7.898374777277747394e-02,1.167353912649181091e-01,-1.866633488447917988e-01
-1.492427353500240583e+00,1.114321791059764422e-01,-4.558113209976957791e-02,7.939100161721865390e-02,1.158906700811780516e-01,-1.348687911930483985e-01
-1.492347962498623337e+00,1.115480697760576206e-01,-4.571600089096262975e-02,7.980158823390708089e-02,1.150822505171112120e-01,-5.461112419939015417e-02
-1.492268160910389385e+00,1.116631520265747302e-01,-4.577061201516201966e-02,8.023927435573509348e-02,1.148396045370485286e-01,-3.486138539057648256e-01
-1.492187921636033643e+00,1.117779916311117810e-01,-4.611922586906778282e-02,8.065003887282139183e-02,1.139977527741696528e-01,-2.947664646287677104e-01
-1.492107271597160834e+00,1.118919893838859481e-01,-4.641399233369655070e-02,8.106375527741283005e-02,1.131519761021623494e-01,-2.477745874072032617e-01
-1.492026207841883334e+00,1.120051413599881113e-01,-4.666176692110375612e-02,8.148014248433045614e-02,1.123066899982786415e-01,-2.026137983531742237e-01
-1.491944727699398898e+00,1.121174480499863846e-01,-4.686438071945692868e-02,8.189898845079715550e-02,1.114663875182649588e-01,-1.540182169886213370e-01
-1.491862828710948108e+00,1.122289144375046427e-01,-4.701839893644554902e-02,8.232053198274201511e-02,1.106447678713878557e-01,-8.942347552605628414e-02
-1.491780508178965459e+00,1.123395592053760272e-01,-4.710782241197160325e-02,8.276820713156836373e-02,1.103490264179238373e-01,1.683040693273102351e-01
-1.491697739971833858e+00,1.124499082317939463e-01,-4.693951834264429440e-02,8.319111778564533544e-02,1.095098884217534513e-01,9.548213416676055998e-02
-1.491614548854048206e+00,1.125594181202156929e-01,-4.684403620847753247e-02,8.361202161438104075e-02,1.086602414417340984e-01,3.996126455865908061e-02
