px,pz,theta,vx,vz,theta_dot
-1.498498682750675215e+00,1.111909249460049098e-01,-2.046703318507224825e-02,2.848512505842594120e-02,1.366930679309797114e-01,7.532176354396177276e-01
-1.498470197625616729e+00,1.113276180139358834e-01,-1.971381554963263019e-02,2.872006525212603828e-02,1.383604220360260817e-01,2.304197649747160570e-01
-1.498441477560364499e+00,1.114659784359719047e-01,-1.948339578465791561e-02,2.890599035926289667e-02,1.379804088595454892e-01,9.923177783984593603e-02
-1.498412571570005181e+00,1.116039588448314440e-01,-1.938416400681806928e-02,2.908820679431091405e-02,1.375216215465236425e-01,4.056266743897114779e-02
-1.498383483363210811e+00,1.117414804663779682e-01,-1.934360133937909967e-02,2.926953698774850676e-02,1.370650030723485346e-01,-1.830328390010902556e-02
-1.498354213826223136e+00,1.118785454694503217e-01,-1.936190462327920872e-02,2.945101254597422974e-02,1.366355170699133925e-01,-1.070461836123253463e-01
-1.498324762813677102e+00,1.120151809865202325e-01,-1.946895080689153498e-02,2.963843320875174728e-02,1.365041744924642420e-01,8.907679260747797256e-02
-1.498295124380468302e+00,1.121516851610126903e-01,-1.937987401428405837e-02,2.982055537397335088e-02,1.360474856141092037e-01,3.144389943058925607e-02
-1.498265303825094374e+00,1.122877326466267950e-01,-1.934843011485347028e-02,3.000191964591900767e-02,1.355946963820905404e-01,-2.929077077030264181e-02
-1.498235301905448402e+00,1.124233273430088886e-01,-1.937772088562377329e-02,3.018385486885620528e-02,1.351866229515691353e-01,-1.337907081086924799e-01
-1.498205118050579543e+00,1.125585139659604633e-01,-1.951151159373246471e-02,3.036690009398936713e-02,1.348216095276067450e-01,-3.400119276323235185e-02
-1.498174751150485484e+00,1.126933355754880656e-01,-1.954551278649569596e-02,3.055064662110408558e-02,1.344277538515396830e-01,-1.478054661702299377e-01
-1.498144200503864321e+00,1.128277633293396087e-01,-1.969331825266592423e-02,3.073472018598518221e-02,1.340342437606552861e-01,-6.672990378002111034e-02
-1.498113465783678322e+00,1.129617975731002644e-01,-1.976004815644594528e-02,3.093540325610606365e-02,1.344133405625468625e-01,-4.185466220569340479e-01
-1.498082530380422162e+00,1.130962109136628146e-01,-2.017859477850287783e-02,3.112110120042258302e-02,1.339997637413587461e-01,-3.478732044340464569e-01
-1.498051409279221646e+00,1.132302106774041722e-01,-2.052646798293692593e-02,3.131043666967283506e-02,1.335714760474311369e-01,-2.927318828325392031e-01
-1.498020098842552050e+00,1.133637821534516088e-01,-2.081919986576946657e-02,3.150294437723387408e-02,1.331386699299644538e-01,-2.440135973128017277e-01
-1.497988595898174902e+00,1.134969208233815724e-01,-2.106321346308226775e-02,3.169821255931195431e-02,1.327065504553620878e-01,-1.959898980439434835e-01
-1.497956897685615685e+00,1.136296273738369306e-01,-2.125920336112620962e-02,3.189593179212182883e-02,1.322821075225051324e-01,-1.413201009783158490e-01
-1.497925001753823482e+00,1.137619094813594328e-01,-2.140052346210452594e-02,3.209643134026551187e-02,1.319018748718342182e-01,-5.316792167816267178e-02
-1.497892905322483204e+00,1.138938113562312643e-01,-2.145369138378269008e-02,3.230129618657900936e-02,1.316633029207623928e-01,-2.417746371499672198e-01
-1.497860604026296727e+00,1.140254746591520263e-01,-2.169546602093265844e-02,3.250256993557815860e-02,1.312336405500486025e-01,-1.935901614160611961e-01
-1.497828101456361249e+00,1.141567082997020782e-01,-2.188905618234871994e-02,3.270629045647278216e-02,1.308121716101318388e-01,-1.382539165575984441e-01
-1.497795395165904875e+00,1.142875204713122150e-01,-2.202731009890631850e-02,3.291291651531793455e-02,1.304403609851486623e-01,-4.612551500236521107e-02
-1.497762482249389571e+00,1.144179608322973690e-01,-2.207343561390868319e-02,3.312202715219049465e-02,1.301220698916288332e-01,-1.990811575111485765e-01
-1.497729360222237460e+00,1.145480829021889996e-01,-2.227251677141983341e-02,3.332930367572600056e-02,1.297008601929425242e-01,-1.451402808459969773e-01
-1.497696030918561627e+00,1.146777837623819407e-01,-2.241765705226583111e-02,3.353929150869507103e-02,1.293174154151060518e-01,-6.167913446490981555e-02
-1.497662491627052894e+00,1.148071011777970496e-01,-2.247933618673074105e-02,3.376019969749022298e-02,1.293599696377730757e-01,-3.363742996518925832e-01
-1.497628731427355309e+00,1.149364611474348180e-01,-2.281571048638263502e-02,3.397125943961432082e-02,1.289374439044254639e-01,-2.827132681185651752e-01
-1.497594760167915595e+00,1.150653985913392408e-01,-2.309842375450120097e-02,3.418540001558173502e-02,1.285114785314590280e-01,-2.343518765251133562e-01
-1.497560574767899944e+00,1.151939100698707030e-01,-2.333277563102631458e-02,3.440223283717035868e-02,1.280871517587912067e-01,-1.855945859152068333e-01
-1.497526172535062816e+00,1.153219972216294881e-01,-2.351837021694152055e-02,3.462150457683707550e-02,1.276730311788536465e-01,-1.277866106777687527e-01
-1.497491551030486034e+00,1.154496702528083479e-01,-2.364615682761929058e-02,3.484433478797605011e-02,1.273360143866713035e-01,-1.806523135775936484e-02
-1.497456706695698081e+00,1.155770062671950260e-01,-2.366422205897705106e-02,3.506662341395017785e-02,1.269248860866890316e-01,-1.089632241131863050e-01
-1.497421640072284177e+00,1.157039311532817166e-01,-2.377318528309023751e-02,3.529458108202102734e-02,1.267460970415738020e-01,6.752687839267139391e-02
-1.497386345491202198e+00,1.158306772503232968e-01,-2.370565840469756463e-02,3.551736807032664783e-02,1.263056877653854215e-01,1.012432092945452639e-02
-1.497350828123131805e+00,1.159569829380886763e-01,-2.369553408376811124e-02,3.573975880682937756e-02,1.258752659675073660e-01,-5.903585669539463537e-02
-1.497315088364324920e+00,1.160828582040561857e-01,-2.375456994046350537e-02,3.597101765733523582e-02,1.258230357561135326e-01,-3.063119634063801722e-01
-1.497279117346667521e+00,1.162086812398123031e-01,-2.406088190386988443e-02,3.619412089737923666e-02,1.254032825516777083e-01,-2.560892991051189060e-01
-1.497242923225770239e+00,1.163340845223639758e-01,-2.431697120297500458e-02,3.642008546093177673e-02,1.249828368158259623e-01,-2.081131100229718367e-01
-1.497206503140309231e+00,1.164590673591797965e-01,-2.452508431299797731e-02,3.664858026675847646e-02,1.245675005125854717e-01,-1.559762780245785019e-01
-1.497169854560042479e+00,1.165836348596923783e-01,-2.468106059102255501e-02,3.687964772550594156e-02,1.241772899198196334e-01,-8.278692056607575567e-02
-1.497132974912317005e+00,1.167078121496121917e-01,-2.476384751158863112e-02,3.752575708529502785e-02,1.405403207970670199e-01,1.305417338113008086e+00
-1.497095449155231739e+00,1.168483524704092558e-01,-2.345843017347562162e-02,3.779788350599923991e-02,1.417169330872254940e-01,8.399692140634762438e-01
-1.497057651271725742e+00,1.169900694034964744e-01,-2.261846095941214690e-02,3.806023234777392711e-02,1.430884450096541471e-01,3.510668777591269829e-01
-1.497019591039377984e+00,1.171331578485061281e-01,-2.226739408165302053e-02,3.834414162707176083e-02,1.458284086280655090e-01,-2.954918273693370456e-01
-1.496981246897750806e+00,1.172789862571341907e-01,-2.256288590902235866e-02,3.855227110007159591e-02,1.453636904189924695e-01,-2.458955620968477085e-01
-1.496942694626650638e+00,1.174243499475531860e-01,-2.280878147111920634e-02,3.876317032233071030e-02,1.448992782765947396e-01,-1.974932913610164542e-01
-1.496903931456328385e+00,1.175692492258297861e-01,-2.300627476248022149e-02,3.897653241821470715e-02,1.444420398435425634e-01,-1.430870396640496756e-01
-1.496864954923910140e+00,1.177136912656733259e-01,-2.314936180214427139e-02,3.919265134330866818e-02,1.440242946180570471e-01,-5.849106332919729034e-02
-1.496825762272566918e+00,1.178577155602913845e-01,-2.320785286547346823e-02,3.941868258027828725e-02,1.439765879061537801e-01,-3.172016225059316463e-01
-1.496786343589986634e+00,1.180016921481975428e-01,-2.352505448797940005e-02,3.963570895485715034e-02,1.435163287308758862e-01,-2.653823292495505193e-01
-1.496746707881031702e+00,1.181452084769284150e-01,-2.379043681722894932e-02,3.985566054443736433e-02,1.430542778458155084e-01,-2.170867954525854682e-01
-1.496706852220487161e+00,1.182882627547742344e-01,-2.400752361268153334e-02,4.007818263577748313e-02,1.425959391913039220e-01,-1.662548780034045492e-01
-1.496666774037851422e+00,1.184308586939655378e-01,-2.417377849068493706e-02,4.030316564771298932e-02,1.421554930894104729e-01,-1.001720938596586952e-01
-1.496626470872203685e+00,1.185730141870549453e-01,-2.427395058454459575e-02,4.053986544484886739e-02,1.421351785766688247e-01,1.341317683101558300e-01
-1.496585931006758852e+00,1.187151493656316142e-01,-2.413981881623444153e-02,4.076654933695163241e-02,1.416619104359244929e-01,6.713121067718126611e-02
-1.496545164457421917e+00,1.188568112760675366e-01,-2.407268760555725945e-02,4.099189437243043466e-02,1.411850899290462980e-01,8.990561401944298370e-03
-1.496504172563049462e+00,1.189979963659965889e-01,-2.406369704415531677e-02,4.121689017372730246e-02,1.407198021623911055e-01,-6.238954424413910987e-02
-1.496462955672875683e+00,1.191387161681589785e-01,-2.412608658839945561e-02,4.145886887417608857e-02,1.409636185543897413e-01,-3.893914323408104727e-01
-1.496421496804001494e+00,1.192796797867133746e-01,-2.451547802074026741e-02,4.168488313801071293e-02,1.405198458291971042e-01,-3.244568636550313467e-01
-1.496379811920863556e+00,1.194201996325425785e-01,-2.483993488439529759e-02,4.191429065464798154e-02,1.400656314258214852e-01,-2.715103302322047774e-01
-1.496337897630208857e+00,1.195602652639684016e-01,-2.511144521462750287e-02,4.214667243346002096e-02,1.396088758287925002e-01,-2.229048021777292887e-01
-1.496295750957775450e+00,1.196998741397971994e-01,-2.533435001680523282e-02,4.238166691720014756e-02,1.391549716255465752e-01,-1.726667460419172018e-01
-1.496253369290858171e+00,1.198390291114227457e-01,-2.550701676284715044e-02,4.261911703041378063e-02,1.387156209640827698e-01,-1.098187832108652728e-01
-1.496210750173827764e+00,1.199777447323868290e-01,-2.561683554605801577e-02,4.286307758327005668e-02,1.384679953206927050e-01,5.263008165379262637e-02
-1.496167887096244487e+00,1.201162127277075192e-01,-2.556420546440422298e-02,4.310237389773276251e-02,1.379973209327925998e-01,-6.706509709943832276e-03
-1.496124784722346668e+00,1.202542100486403143e-01,-2.557091197411416605e-02,4.334172234608520830e-02,1.375479210915426243e-01,-8.954108172801011900e-02
-1.496081443000000677e+00,1.203917579697318524e-01,-2.566045305584217784e-02,4.361886761180910205e-02,1.385738606767462355e-01,3.416638358999163905e-01
-1.496037824132388838e+00,1.205303318304085936e-01,-2.531878921994226012e-02,4.392039051783244719e-02,1.405117718426137363e-01,-2.239828254605727431e-01
-1.495993903741871023e+00,1.206708436022512071e-01,-2.554277204540283258e-02,4.415723916702704588e-02,1.400544322352309801e-01,-1.737637722380152294e-01
-1.495949746502704070e+00,1.208108980344864414e-01,-2.571653581764084956e-02,4.439654244727754551e-02,1.396111225234334952e-01,-1.113987965594534640e-01
-1.495905349960256814e+00,1.209505091570098750e-01,-2.582793461420030204e-02,4.464185382256972978e-02,1.393380716893088678e-01,4.253040205436527110e-02
-1.495860708106434345e+00,1.210898472286991850e-01,-2.578540421214593759e-02,4.488307231159961719e-02,1.388654365512725641e-01,-1.848742536800340036e-02
-1.495815825034122692e+00,1.212287126652504543e-01,-2.580389163751393988e-02,4.512480673289154254e-02,1.384282135519695756e-01,-1.150078379042155374e-01
-1.495770700227389893e+00,1.213671408788024181e-01,-2.591889947541815495e-02,4.537010182125047336e-02,1.381222312750567949e-01,2.464562763555258607e-02
-1.495725330125568631e+00,1.215052631100774772e-01,-2.589425384778260356e-02,4.561231705273771642e-02,1.376552587474728362e-01,-4.097050370280365394e-02
-1.495679717808515941e+00,1.216429183688249455e-01,-2.593522435148540653e-02,4.585729364690083881e-02,1.373037988496623174e-01,-1.894036678346608937e-01
-1.495633860514869129e+00,1.217802221676746038e-01,-2.612462801932006681e-02,4.610022680946813251e-02,1.368586182286644082e-01,-1.326195179245948652e-01
-1.495587760288059620e+00,1.219170807859032701e-01,-2.625724753724466287e-02,4.634643582688496161e-02,1.364708768900077251e-01,-3.489246781136330633e-02
-1.495541413852232715e+00,1.220535516627932748e-01,-2.629214000505602708e-02,4.659396534506052290e-02,1.360858034507428094e-01,-1.641482015775769243e-01
-1.495494819886887594e+00,1.221896374662440193e-01,-2.645628820663360400e-02,4.684061453796525831e-02,1.356547416415467278e-01,-9.687674398280357591e-02
-1.495447979272349626e+00,1.223252922078855720e-01,-2.655316495061640913e-02,4.710269251587975714e-02,1.357485054329223839e-01,1.647759786108220215e-01
-1.495400876579833671e+00,1.224610407133184947e-01,-2.638838897200558586e-02,4.735115149261571316e-02,1.352933443287354098e-01,8.544166063263601563e-02
-1.495353525428340991e+00,1.225963340576472355e-01,-2.630294731137294839e-02,4.759772959927448949e-02,1.348253647762715501e-01,2.629016547414852328e-02
-1.495305927698741710e+00,1.227311594224235053e-01,-2.627665714589879839e-02,4.784367531426335363e-02,1.343637085450405666e-01,-3.909969689508763918e-02
-1.495258084023427525e+00,1.228655231309685458e-01,-2.631575684279388594e-02,4.809213698734522008e-02,1.340071365272769432e-01,-1.821426919907535302e-01
-1.495209991886440104e+00,1.229995302674958269e-01,-2.649789953478463855e-02,4.833884562981616978e-02,1.335699123577188951e-01,-1.229308123016334686e-01
-1.495161653040810279e+00,1.231331001798535441e-01,-2.662083034708627102e-02,4.858960591099272669e-02,1.332210995964458189e-01,-6.660739802731088788e-03
-1.495113063434899248e+00,1.232663212794499891e-01,-2.662749108688900260e-02,4.883905847709515274e-02,1.327794639061121995e-01,-9.093801124121195234e-02
-1.495064224376422057e+00,1.233991007433560966e-01,-2.671842909813021416e-02,4.911697176890411631e-02,1.334040784729157714e-01,2.764774766195825517e-01
-1.495015107404653154e+00,1.235325048218290089e-01,-2.644195162151063289e-02,4.937490055320360727e-02,1.332453721239973410e-01,5.334561535631449081e-02
-1.494965732504099920e+00,1.236657501939530113e-01,-2.638860600615431859e-02,4.962209195435749592e-02,1.327816485199730390e-01,-6.673772458473371805e-03
-1.494916110412145560e+00,1.237985318424729836e-01,-2.639527977861279295e-02,4.986938085967612677e-02,1.323405216622965119e-01,-9.117696402800570810e-02
-1.494866241031285847e+00,1.239308723641352750e-01,-2.648645674264079805e-02,5.014373283338345588e-02,1.329220863052091861e-01,2.686944569279662298e-01
-1.494816097298452551e+00,1.240637944504404816e-01,-2.621776228571283049e-02,5.039783566887185567e-02,1.327035320286245323e-01,6.530259441619215566e-02
-1.494765699462783592e+00,1.241964979824691090e-01,-2.615245969129663742e-02,5.064292387946270346e-02,1.322395643037200808e-01,6.065434339834710475e-03
-1.494715056538904019e+00,1.243287375467728301e-01,-2.614639425695680294e-02,5.088776891475265546e-02,1.317896480187149000e-01,-6.898244983987206203e-02
-1.494664168769989310e+00,1.244605271947915454e-01,-2.621537670679667531e-02,5.121512606099851844e-02,1.344969589008575550e-01,-7.287492308151533038e-01
-1.494612953643928321e+00,1.245950241536924047e-01,-2.694412593761182778e-02,5.146591632698301055e-02,1.342513002651911647e-01,-5.534912022898206274e-01
-1.494561487727601445e+00,1.247292754539575943e-01,-2.749761713990164780e-02,5.172064698365821250e-02,1.338930453564063927e-01,-4.314891167547798001e-01
-1.494509767080617779e+00,1.248631684993140034e-01,-2.792910625665642743e-02,5.197882121185593701e-02,1.334696461466590156e-01,-3.536908157935070296e-01
-1.494457788259405895e+00,1.249966381454606645e-01,-2.828279707244993335e-02,5.224050304730912253e-02,1.330267125032564002e-01,-2.950729783235603865e-01
-1.494405547756358477e+00,1.251296648579639237e-01,-2.857787005077349479e-02,5.250533188994071371e-02,1.325778172244075903e-01,-2.443406803399443827e-01
-1.494353042424468425e+00,1.252622426751883178e-01,-2.882221073111343804e-02,5.277292790440441667e-02,1.321290174098448400e-01,-1.950244790543826379e-01
-1.494300269496563915e+00,1.253943716925981500e-01,-2.901723521016781951e-02,5.304302162554011546e-02,1.316874495809774726e-01,-1.395865224426555973e-01
-1.494247226474938461e+00,1.255260591421791250e-01,-2.915682173261047519e-02,5.331615187117386828e-02,1.312874978092991862e-01,-5.239108047120767664e-02
-1.494193910323067254e+00,1.256573466399884265e-01,-2.920921281308168360e-02,5.359833899481549618e-02,1.311530089938424126e-01,-2.808219107625374855e-01
-1.494140311984072378e+00,1.257884996489822826e-01,-2.949003472384422245e-02,5.387191206999963899e-02,1.307063311183374599e-01,-2.309706685794827297e-01
