# px,py,pz,vx,vy,vz
4.985612679526806312e-01,4.714803564568073591e-02,1.774739858762207356e-01,-4.012316632270770261e-02,-7.433586541563917682e-03,1.987585402374678414e-02
4.985211447863579504e-01,4.714060205913916946e-02,1.774938617302444788e-01,-4.010861325263934130e-02,-7.572430316359449708e-03,2.024126499023848336e-02
4.984810361731052963e-01,4.713302962882281316e-02,1.775141029952347071e-01,-4.009377121925310899e-02,-7.711093727499891519e-03,2.060624584961348246e-02
4.984409424018860224e-01,4.712531853509531465e-02,1.775347092410843319e-01,-4.007864117622332578e-02,-7.849575642496992370e-03,2.097078754196577896e-02
4.984008637607098002e-01,4.711746895945281843e-02,1.775556800286262893e-01,-4.006322360038714475e-02,-7.987875167281079797e-03,2.133488243790083658e-02
4.983608005371094052e-01,4.710948108428553854e-02,1.775770149110642016e-01,-4.004751706123309274e-02,-8.125991646201062221e-03,2.169852147751265281e-02
4.983207530200481905e-01,4.710135509263933817e-02,1.775987134325417161e-01,-4.003152346610980294e-02,-8.263923648745464742e-03,2.206169607773237826e-02
4.982807214965820908e-01,4.709309116899059594e-02,1.776207751286194569e-01,-4.001524186134295530e-02,-8.401670578867840786e-03,2.242439717865401042e-02
4.982407062547207222e-01,4.708468949841172757e-02,1.776431995257981011e-01,-3.999867320060686987e-02,-8.539231542498517888e-03,2.278661667404585645e-02
4.982007075815201302e-01,4.707615026686923221e-02,1.776659861424721432e-01,-3.998181700706438663e-02,-8.676605228335309422e-03,2.314834645767622698e-02
4.981607257645130904e-01,4.706747366164090035e-02,1.776891344889298119e-01,-3.996467518806414571e-02,-8.813791099936414686e-03,2.350957794647627608e-02
4.981207610893250148e-01,4.705865987054096145e-02,1.777126440668762852e-01,-3.994724631309466006e-02,-8.950788144022871207e-03,2.387030255737715434e-02
4.980808138430118936e-01,4.704970908239693855e-02,1.777365143694336624e-01,-3.992953085899309668e-02,-9.087595406920362384e-03,2.423051123047285926e-02
4.980408843121528761e-01,4.704062148699001550e-02,1.777607448806641233e-01,-3.991153025627092871e-02,-9.224211875349927481e-03,2.459019585953169801e-02
4.980009727818965892e-01,4.703139727511466278e-02,1.777853350765236651e-01,-3.989324402809099612e-02,-9.360636834055829913e-03,2.494934833832198121e-02
4.979610795378685006e-01,4.702203663828060515e-02,1.778102844248619918e-01,-3.987467217445329892e-02,-9.496869329363753082e-03,2.530795960693770288e-02
4.979212048656940226e-01,4.701253976895124198e-02,1.778355923844689157e-01,-3.985581564903215718e-02,-9.632908347994734513e-03,2.566602155914717714e-02
4.978813490500449968e-01,4.700290686060324546e-02,1.778612584060280666e-01,-3.983667492866472398e-02,-9.768753234297681762e-03,2.602352513504439455e-02
4.978415123751163129e-01,4.699313810736895081e-02,1.778872819311630993e-01,-3.981724905967668621e-02,-9.904402796179701679e-03,2.638046461258345896e-02
